title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published,neg,neu,pos,compound
Arconic  ( NYSE:ARNC )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/arconic-nysearnc-now-covered-by-analysts-at-stocknews-com.html,"Equities researchers at StockNews.com started coverage on shares of Arconic ( NYSE:ARNC - Get Rating ) in a note issued to investors on Thursday. The brokerage set a ""hold"" rating on the basic materials company's stock.",0.279672,Somewhat-Bullish,,0.231275,Somewhat-Bullish,20230316T085243,0.0,0.941,0.059,0.296
StockNews.com Initiates Coverage on Avangrid  ( NYSE:AGR ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-avangrid-nyseagr.html,"Equities research analysts at StockNews.com started coverage on shares of Avangrid ( NYSE:AGR - Get Rating ) in a research report issued on Thursday. The firm set a ""hold"" rating on the utilities provider's stock. AGR has been the topic of several other reports.",0.300313,Somewhat-Bullish,,0.250504,Somewhat-Bullish,20230316T085243,0.0,0.951,0.049,0.296
Adient  ( NYSE:ADNT )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/adient-nyseadnt-earns-hold-rating-from-analysts-at-stocknews-com.html,Adient ( NYSE:ADNT ) Earns Hold Rating from Analysts at StockNews ... Defense World ...,0.254265,Somewhat-Bullish,,0.197016,Somewhat-Bullish,20230316T085241,0.0,0.903,0.097,0.128
StockNews.com Begins Coverage on Barnes & Noble Education  ( NYSE:BNED ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-barnes-noble-education-nysebned.html,StockNews.com Begins Coverage on Barnes & Noble Education ... Defense World ...,0.31151,Somewhat-Bullish,,0.204747,Somewhat-Bullish,20230316T085048,0.0,0.69,0.31,0.5423
Atkore  ( NYSE:ATKR )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/atkore-nyseatkr-now-covered-by-analysts-at-stocknews-com.html,"Investment analysts at StockNews.com initiated coverage on shares of Atkore ( NYSE:ATKR - Get Rating ) in a note issued to investors on Thursday. The firm set a ""buy"" rating on the stock. A number of other equities analysts have also weighed in on the stock.",0.346849,Somewhat-Bullish,,0.212687,Somewhat-Bullish,20230316T085048,0.0,0.926,0.074,0.3612
Conduent  ( NYSE:CNDT )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/conduent-nysecndt-now-covered-by-stocknews-com.html,"Investment analysts at StockNews.com initiated coverage on shares of Conduent ( NYSE:CNDT - Get Rating ) in a report released on Thursday. The firm set a ""hold"" rating on the stock. Shares of Conduent stock opened at $3.33 on Thursday.",0.304715,Somewhat-Bullish,,0.262692,Somewhat-Bullish,20230316T085048,0.0,0.896,0.104,0.5267
Everi  ( NYSE:EVRI )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/everi-nyseevri-now-covered-by-stocknews-com.html,"Analysts at StockNews.com initiated coverage on shares of Everi ( NYSE:EVRI - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""buy"" rating on the credit services provider's stock. EVRI has been the topic of a number of other reports.",0.353049,Bullish,,0.226829,Somewhat-Bullish,20230316T085046,0.0,0.883,0.117,0.6249
e.l.f. Beauty  ( NYSE:ELF )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/e-l-f-beauty-nyseelf-coverage-initiated-at-stocknews-com.html,"Research analysts at StockNews.com started coverage on shares of e.l.f. Beauty ( NYSE:ELF - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the stock. ELF has been the topic of several other research reports.",0.38073,Bullish,,0.25017,Somewhat-Bullish,20230316T085046,0.0,0.882,0.118,0.7184
Herc  ( NYSE:HRI )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/herc-nysehri-now-covered-by-stocknews-com.html,"Equities research analysts at StockNews.com assumed coverage on shares of Herc ( NYSE:HRI - Get Rating ) in a research note issued on Thursday. The brokerage set a ""hold"" rating on the transportation company's stock. HRI has been the subject of a number of other research reports.",0.287545,Somewhat-Bullish,,0.211882,Somewhat-Bullish,20230316T085045,0.0,0.928,0.072,0.3612
Acushnet  ( NYSE:GOLF )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/acushnet-nysegolf-coverage-initiated-at-stocknews-com.html,"Equities researchers at StockNews.com initiated coverage on shares of Acushnet ( NYSE:GOLF - Get Rating ) in a report issued on Thursday. The firm set a ""hold"" rating on the stock.",0.248557,Somewhat-Bullish,,0.172819,Somewhat-Bullish,20230316T085045,0.0,0.932,0.068,0.296
StockNews.com Begins Coverage on International Seaways  ( NYSE:INSW ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-international-seaways-nyseinsw.html,StockNews.com Begins Coverage on International Seaways ( NYSE ... Defense World ...,0.258496,Somewhat-Bullish,,0.028089,Neutral,20230316T085045,0.0,0.88,0.12,0.128
Iron Mountain  ( NYSE:IRM )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/iron-mountain-nyseirm-now-covered-by-analysts-at-stocknews-com.html,Iron Mountain ( NYSE:IRM ) Now Covered by Analysts at StockNews ... Defense World ...,0.270322,Somewhat-Bullish,,0.196235,Somewhat-Bullish,20230316T085045,0.0,0.903,0.097,0.128
IQVIA  ( NYSE:IQV )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/iqvia-nyseiqv-now-covered-by-analysts-at-stocknews-com.html,"StockNews.com assumed coverage on shares of IQVIA ( NYSE:IQV - Get Rating ) in a report released on Thursday. The firm set a ""hold"" rating on the medical research company's stock.",0.289832,Somewhat-Bullish,,0.229381,Somewhat-Bullish,20230316T085045,0.0,0.932,0.068,0.296
Fortive  ( NYSE:FTV )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/fortive-nyseftv-now-covered-by-stocknews-com.html,"StockNews.com initiated coverage on shares of Fortive ( NYSE:FTV - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""buy"" rating on the technology company's stock. FTV has been the topic of several other research reports.",0.255673,Somewhat-Bullish,,0.285865,Somewhat-Bullish,20230316T085044,0.0,0.95,0.05,0.296
Gartner  ( NYSE:IT )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/gartner-nyseit-coverage-initiated-by-analysts-at-stocknews-com.html,"Investment analysts at StockNews.com started coverage on shares of Gartner ( NYSE:IT - Get Rating ) in a research report issued on Thursday. The firm set a ""buy"" rating on the information technology services provider's stock.",0.28753,Somewhat-Bullish,,0.139443,Neutral,20230316T085044,0.0,0.941,0.059,0.296
International Paper  ( NYSE:IP )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/international-paper-nyseip-coverage-initiated-at-stocknews-com.html,"Investment analysts at StockNews.com assumed coverage on shares of International Paper ( NYSE:IP - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""buy"" rating on the basic materials company's stock. A number of other analysts have also weighed in on the company.",0.235092,Somewhat-Bullish,,0.177861,Somewhat-Bullish,20230316T085044,0.0,0.932,0.068,0.3612
WhiteHorse Finance  ( NASDAQ:WHF )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/whitehorse-finance-nasdaqwhf-coverage-initiated-at-stocknews-com.html,WhiteHorse Finance ( NASDAQ:WHF ) Coverage Initiated at ... Defense World ...,0.219007,Somewhat-Bullish,,0.140141,Neutral,20230316T084450,0.0,0.88,0.12,0.128
Winmark  ( NASDAQ:WINA )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/winmark-nasdaqwina-research-coverage-started-at-stocknews-com.html,Winmark ( NASDAQ:WINA ) Research Coverage Started at ... Defense World ...,0.321738,Somewhat-Bullish,,0.17253,Somewhat-Bullish,20230316T084449,0.0,0.88,0.12,0.128
Wingstop  ( NASDAQ:WING )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/wingstop-nasdaqwing-now-covered-by-stocknews-com.html,"Research analysts at StockNews.com initiated coverage on shares of Wingstop ( NASDAQ:WING - Get Rating ) in a report released on Thursday. The firm set a ""hold"" rating on the restaurant operator's stock. Other equities research analysts also recently issued reports about the stock.",0.313188,Somewhat-Bullish,,0.209801,Somewhat-Bullish,20230316T084449,0.0,0.951,0.049,0.296
Wix.com  ( NASDAQ:WIX )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/wix-com-nasdaqwix-coverage-initiated-at-stocknews-com.html,"Equities research analysts at StockNews.com started coverage on shares of Wix.com ( NASDAQ:WIX - Get Rating ) in a report released on Thursday. The brokerage set a ""hold"" rating on the information services provider's stock. WIX has been the subject of several other reports.",0.197884,Somewhat-Bullish,,0.169779,Somewhat-Bullish,20230316T084448,0.0,0.951,0.049,0.296
Encore Wire  ( NASDAQ:WIRE )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/encore-wire-nasdaqwire-now-covered-by-analysts-at-stocknews-com.html,Encore Wire ( NASDAQ:WIRE ) Now Covered by Analysts at ... Defense World ...,0.367576,Bullish,,0.181512,Somewhat-Bullish,20230316T084448,0.0,0.897,0.103,0.128
WesBanco  ( NASDAQ:WSBC )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/03/16/wesbanco-nasdaqwsbc-coverage-initiated-at-stocknews-com.html,"Stock analysts at StockNews.com started coverage on shares of WesBanco ( NASDAQ:WSBC - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the financial services provider's stock.",0.281922,Somewhat-Bullish,,0.191476,Somewhat-Bullish,20230316T084444,0.0,0.945,0.055,0.296
Viad  ( NYSE:VVI )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/viad-nysevvi-now-covered-by-analysts-at-stocknews-com.html,"StockNews.com began coverage on shares of Viad ( NYSE:VVI - Get Rating ) in a research report issued on Thursday. The brokerage set a ""sell"" rating on the business services provider's stock. Separately, TheStreet cut shares of Viad from a ""c-"" rating to a ""d"" rating in a research report on ...",0.356094,Bullish,,0.217501,Somewhat-Bullish,20230316T083650,0.038,0.883,0.079,0.3182
Wayfair  ( NYSE:W )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/wayfair-nysew-research-coverage-started-at-stocknews-com.html,"Equities research analysts at StockNews.com initiated coverage on shares of Wayfair ( NYSE:W - Get Rating ) in a research note issued to investors on Thursday. The firm set a ""sell"" rating on the stock. Several other equities analysts have also recently issued reports on W. Robert W.",0.306481,Somewhat-Bullish,,0.179169,Somewhat-Bullish,20230316T083649,0.0,0.955,0.045,0.296
StockNews.com Begins Coverage on Webster Financial  ( NYSE:WBS ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-webster-financial-nysewbs.html,"Research analysts at StockNews.com started coverage on shares of Webster Financial ( NYSE:WBS - Get Rating ) in a report released on Thursday. The firm set a ""hold"" rating on the financial services provider's stock.",0.222991,Somewhat-Bullish,,0.185892,Somewhat-Bullish,20230316T083648,0.0,0.939,0.061,0.296
StockNews.com Initiates Coverage on Western Alliance Bancorporation  ( NYSE:WAL ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-western-alliance-bancorporation-nysewal.html,StockNews.com Initiates Coverage on Western Alliance ... Defense World ...,0.280277,Somewhat-Bullish,,0.190506,Somewhat-Bullish,20230316T083648,0.0,0.857,0.143,0.128
Weis Markets  ( NYSE:WMK )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/weis-markets-nysewmk-research-coverage-started-at-stocknews-com.html,Weis Markets ( NYSE:WMK ) Research Coverage Started at ... Defense World ...,0.314568,Somewhat-Bullish,,0.218157,Somewhat-Bullish,20230316T083644,0.0,0.889,0.111,0.128
Wipro  ( NYSE:WIT )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/wipro-nysewit-now-covered-by-stocknews-com.html,"StockNews.com initiated coverage on shares of Wipro ( NYSE:WIT - Get Rating ) in a research report issued to clients and investors on Thursday. The firm set a ""hold"" rating on the information technology services provider's stock. Shares of Wipro stock opened at $4.54 on Thursday.",0.225483,Somewhat-Bullish,,0.131279,Neutral,20230316T083644,0.0,0.909,0.091,0.5267
Winnebago Industries  ( NYSE:WGO )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/winnebago-industries-nysewgo-research-coverage-started-at-stocknews-com.html,Winnebago Industries ( NYSE:WGO ) Research Coverage Started at ... Defense World ...,0.282345,Somewhat-Bullish,,0.169372,Somewhat-Bullish,20230316T083644,0.0,0.889,0.111,0.128
Worthington Industries  ( NYSE:WOR )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/worthington-industries-nysewor-now-covered-by-stocknews-com.html,"Equities research analysts at StockNews.com assumed coverage on shares of Worthington Industries ( NYSE:WOR - Get Rating ) in a research note issued on Thursday. The brokerage set a ""hold"" rating on the industrial products company's stock. WOR stock opened at $53.14 on Thursday.",0.266323,Somewhat-Bullish,,0.15387,Somewhat-Bullish,20230316T083644,0.0,0.951,0.049,0.296
StockNews.com Begins Coverage on Workiva  ( NYSE:WK ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-workiva-nysewk.html,"Equities research analysts at StockNews.com began coverage on shares of Workiva ( NYSE:WK - Get Rating ) in a note issued to investors on Thursday. The firm set a ""hold"" rating on the software maker's stock. Several other equities research analysts also recently weighed in on the stock. Robert ...",0.324398,Somewhat-Bullish,,0.221114,Somewhat-Bullish,20230316T083644,0.0,0.957,0.043,0.296
StockNews.com Initiates Coverage on Workday  ( NYSE:WDAY ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-initiates-coverage-on-workday-nysewday.html,"StockNews.com assumed coverage on shares of Workday ( NYSE:WDAY - Get Rating ) in a research report issued to clients and investors on Thursday. The brokerage set a ""hold"" rating on the stock. Shares of WDAY stock opened at $184.36 on Thursday.",0.278326,Somewhat-Bullish,,0.362623,Bullish,20230316T083643,0.0,0.901,0.099,0.5267
IDACORP  ( NYSE:IDA )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/idacorp-nyseida-now-covered-by-stocknews-com.html,"StockNews.com began coverage on shares of IDACORP ( NYSE:IDA - Get Rating ) in a research note issued to investors on Thursday. The brokerage set a ""sell"" rating on the energy company's stock. IDA has been the subject of several other reports.",0.30213,Somewhat-Bullish,,0.186742,Somewhat-Bullish,20230316T083444,0.0,0.903,0.097,0.5106
IDT  ( NYSE:IDT )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2023/03/16/idt-nyseidt-research-coverage-started-at-stocknews-com.html,"Investment analysts at StockNews.com started coverage on shares of IDT ( NYSE:IDT - Get Rating ) in a report released on Thursday. The firm set a ""buy"" rating on the utilities provider's stock. Separately, TheStreet raised IDT from a ""c+"" rating to a ""b-"" rating in a research report on ...",0.343543,Somewhat-Bullish,,0.15254,Somewhat-Bullish,20230316T083441,0.0,0.958,0.042,0.296
StockNews.com Begins Coverage on International Business Machines  ( NYSE:IBM ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-international-business-machines-nyseibm.html,StockNews.com Begins Coverage on International Business ... Defense World ...,0.26547,Somewhat-Bullish,,0.234647,Somewhat-Bullish,20230316T083047,0.0,0.857,0.143,0.128
Hyster-Yale Materials Handling  ( NYSE:HY )  Now Covered by StockNews.com,https://www.defenseworld.net/2023/03/16/hyster-yale-materials-handling-nysehy-now-covered-by-stocknews-com.html,Hyster-Yale Materials Handling ( NYSE:HY ) Now Covered by ... Defense World ...,0.310888,Somewhat-Bullish,,0.22952,Somewhat-Bullish,20230316T083046,0.0,0.889,0.111,0.128
Hormel Foods  ( NYSE:HRL )  Earns Hold Rating from Analysts at StockNews.com,https://www.defenseworld.net/2023/03/16/hormel-foods-nysehrl-earns-hold-rating-from-analysts-at-stocknews-com.html,Hormel Foods ( NYSE:HRL ) Earns Hold Rating from Analysts at ... Defense World ...,0.226654,Somewhat-Bullish,,0.176111,Somewhat-Bullish,20230316T083044,0.0,0.903,0.097,0.128
StockNews.com Begins Coverage on Huntsman  ( NYSE:HUN ) ,https://www.defenseworld.net/2023/03/16/stocknews-com-begins-coverage-on-huntsman-nysehun.html,"Research analysts at StockNews.com assumed coverage on shares of Huntsman ( NYSE:HUN - Get Rating ) in a report issued on Thursday. The brokerage set a ""hold"" rating on the basic materials company's stock. Other analysts also recently issued reports about the company.",0.191232,Somewhat-Bullish,,0.211531,Somewhat-Bullish,20230316T083044,0.0,0.95,0.05,0.296
